Name,Pitcher Handedness,Hitter Handedness,Season,PA,wOBA,OPS,GB%,LD%,Hard%,BB%,K%,NameASCII,PlayerId,MLBAMID
Cedric Mullins,Right,Left,2018,307,0.303043937,0.698900993,0.466666666,0.166666666,0.24675325,0.055374592,0.175895765,Cedric Mullins,17929,656775
