Name,Pitcher Handedness,Hitter Handedness,Season,PA,wOBA,OPS,GB%,LD%,Hard%,BB%,K%,NameASCII,PlayerId,MLBAMID
Cedric Mullins,Left,Right,2021,1239,0.349270204,0.817442047,0.363530778,0.176538908,0.31632653,0.087974172,0.188861985,Cedric Mullins,17929,656775
