Name,Pitcher Handedness,Hitter Handedness,Season,PA,wOBA,OPS,GB%,LD%,Hard%,BB%,K%,NameASCII,PlayerId,MLBAMID
Cedric Mullins,Left,Right,2018,111,0.211002494,0.439473684,0.561403508,0.070175438,0.171875,0.108108108,0.306306306,Cedric Mullins,17929,656775
