Name,Pitcher Handedness,Hitter Handedness,Season,PA,wOBA,OPS,GB%,LD%,Hard%,BB%,K%,NameASCII,PlayerId,MLBAMID
Cedric Mullins,Left,Left,2021,563,0.304104731,0.697414283,0.417525773,0.188144329,0.2638191,0.071047957,0.209591474,Cedric Mullins,17929,656775
